,YEAR,DP01,DP10,DP1X,DSND,DSNW,EMSD,EMSN,EMXP,PRCP,SNOW,DYFG,DYTS,AWND,CDSD,CLDD,DT00,DT32,DX32,DX70,DX90,EMNT,EMXT,EVAP,HDSD,HTDD,MNPN,MXPN,TAVG,TMAX,TMIN,WDMV,WDFG,WSFG,HX01,LX01,MX01,DYHF,TSUN,WDF2,WDF5,WSF2,WSF5,PSUN,WDF1,WDFM,WSF1,WSFM,HN01,LN01,MN01,HN02,HX02,LN02,LX02,MN02,MX02,HN03,HX03,LN03,LX03,MN03,MX03
0,1960.0,10.018899425913814,7.225383070167243,1.607226945716154,0.0,0.0,0.0,0.0,47.9780840003322,140.0292347161232,0.0,5.3390052819298095,7.305533164153854,,774.2622396250869,150.20723451219212,0.0,0.9570184288404628,0.0,26.005765279917824,6.992917981265439,10.15350181598063,31.50419748330765,137.15272727272728,214.87184726336042,40.763047515102606,,,21.915644706752758,27.424305619756893,16.440286646733682,2037.8757575757577,226.50281005544164,18.559168375484173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1961.0,7.928512677798392,5.523149866007009,1.0859415584415586,0.0,0.0,0.0,0.0,34.604355236033804,93.70542857142856,0.0,6.199563091229758,6.338811042758412,,774.4417187041081,150.39334200346806,0.0,0.40487679920453035,0.0,27.719713946184534,7.354008573126221,10.002645421805084,32.28310096765979,146.78070247933883,213.4175851925852,24.80057962578971,,,22.467140544096424,28.19360364145658,16.739922326506363,1827.371212121212,202.94668489405328,18.610443153337894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1962.0,8.784885548241713,6.091366453181521,1.1602030579770308,0.0,0.0,0.0,0.0,36.58432739824863,102.97885029354208,0.0,6.869160529225465,6.449840314913844,,842.625215114104,152.48386581832148,0.0,0.6532972582972584,0.010327272727272727,26.479417027417032,8.801401154401155,9.188939191919193,32.22747950937951,135.2453271728272,188.45684230503798,34.93473417935112,,,22.17770856277056,27.903399145743148,16.436535096681098,1922.1252525252526,247.66770334928228,17.347819548872177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1963.0,8.578796708342162,5.968411386593204,1.286377763650491,0.0,0.0,0.0,0.0,41.400815674224766,109.8711519036519,0.0,6.204487141473443,6.710698600915992,,853.5426962614348,150.82959971374603,0.0,0.938951946878776,0.0,25.753264644118303,8.127651955090979,9.943994357043138,31.846582755546173,144.00109168609168,239.47519116737604,40.65778511010218,16.171666666666667,26.14166666666667,21.914181618742596,27.507915921702512,16.314811653116532,2096.742032570604,212.24148629148632,19.322208994708994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1964.0,9.118992371265097,6.429504838595747,1.496715405806315,0.0,0.0,0.0,0.0,48.60445963127781,126.51444497421768,0.0,10.81496632996633,5.083335645835646,,791.4838497809959,151.8274555462459,0.0,0.4094289670902574,0.0,26.532308976865426,6.688990713587488,10.975373289345063,31.772521994134898,143.87306915306914,240.70382291033116,28.569994646930134,18.757323232323234,29.77636363636363,22.392005396709028,27.626178335777123,17.176602028348,2575.4472402597403,220.25752259436473,18.614938862307284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1965.0,9.439869134696723,6.744590486142211,1.4132477484201622,0.0,0.0,0.0,0.0,40.67984661889834,119.68128180823008,0.0,11.401103628881408,6.23475328683662,,780.5447434119279,153.71623577363496,0.0,0.4577107480333287,0.0,27.18225981008239,6.2186577759158395,10.892686106456267,31.728323150863474,135.95620999915118,153.01783140933142,25.805769096494906,18.996032467532466,30.631029220779215,22.551586920472,27.846312564004098,17.21572196329656,2329.3352272727275,208.866028708134,17.747511961722488,,,,4.4739718614718615,13801.636363636364,,,,,60.84734848484849,179.54545454545456,198.0,12.413636363636364,12.93,,,,,,,,,,,,,,,
0,1966.0,9.2481081519125,6.527859861555514,1.450628960411569,0.0,0.0,0.0,0.0,41.49776677227764,118.87151538678712,0.0,9.877104377104377,6.618239080143842,,742.0837494208135,140.81864559639982,0.0,0.68577176119549,0.0,26.264420010428413,5.551669152509489,9.780335681267886,31.14445687365855,133.03283501683504,228.94890252459058,34.44950525228068,18.69889256198347,29.31754545454545,21.80005779343068,27.042784210653956,16.50032663499401,4719.878172026386,222.32034632034635,17.44588744588745,,,,2.6607623857623857,13651.636363636364,,,,,61.1090909090909,221.81818181818184,249.54545454545453,12.763636363636364,13.045454545454543,,,,,,,,,,,,,,,
0,1967.0,8.116371732593107,5.770458400801912,1.2465340427172489,0.0,0.0,0.0,0.0,39.786043449764826,106.10326817796283,0.0,10.745707070707072,6.96935700834006,,831.1257697255575,143.7955505308184,0.0,0.5566829004329004,0.0,27.555256739327536,6.274951793535864,9.900349283652856,31.863983003230796,145.91372912801484,216.79963103254772,26.28236639352711,18.006462626262625,30.040990909090908,22.17378807526799,27.868583483379943,16.421335678210678,2250.0391414141413,211.0861244019139,16.605837320574164,,,,3.316743626743626,14379.409090909092,,,,,64.31363636363636,164.54545454545453,188.1818181818182,12.627272727272727,13.018181818181818,,,,,,,,,,,,,,,
0,1968.0,8.720213498622591,6.425321122480213,1.5155262035943855,0.0,0.0,0.0,0.00202020202020202,40.71996493615812,121.69828189907736,0.00202020202020202,10.627797202797202,5.832033388067871,,738.63054135101,142.3719138924006,0.0,1.5265145130189377,0.0,25.266953351466626,7.027642097332363,9.026589025527079,31.65723942969518,138.44396103896105,278.90192090811024,50.934072169227036,16.927536363636364,29.492663636363638,21.341263101942303,27.188975018835638,15.492075543679526,2068.883922558922,211.6658236500342,17.3022305764411,,,,3.37131398013751,15270.954545454546,,,,,67.49545454545455,185.9090909090909,163.63636363636363,13.131818181818183,12.27272727272727,,,,,,,,,,,,,,,
0,1969.0,9.77829475860972,7.049882685118905,1.737345899944325,0.0,0.0,0.0,0.0,48.53315060049312,136.66878429968983,0.0,9.832917082917083,5.933803574593049,,770.858375974026,147.13336285528945,0.0,0.6941408941408942,0.0,24.83490095762823,6.909533648170012,10.764619684619685,31.23536691591237,131.21200396825398,253.36702100757927,43.52210837073223,16.278605667060212,28.067590318772137,21.6150955988456,27.00194432638069,16.18040353990354,2031.3209790209792,174.93759820426487,18.289938271604942,,,,2.2927637721755367,13857.409090909092,,,,,61.659090909090914,207.27272727272728,167.72727272727272,13.254545454545452,14.19090909090909,,,,,,,,,,,,,,,
0,1970.0,8.21587960099865,5.917127339151149,1.3893796239034335,0.0,0.0,0.0,0.0,40.87264547401452,110.73467824503538,0.0,11.357300275482094,6.011042969376303,,732.1497794665652,149.3574581796804,0.0,0.7908299262465929,0.0,26.383219150879704,7.34611051537657,9.54263808722142,31.75668556469015,140.18503607503607,247.98773256139762,35.673418944738394,17.73819834710744,29.471380165289258,21.998415921783977,27.65148843944027,16.366959933327987,2403.9679924242423,197.2213716108453,17.190321637426898,,,,3.6833139083139077,15669.872727272728,,,,,69.31454545454547,210.9090909090909,159.54545454545453,12.636363636363637,13.709090909090907,,,,,,,,,,,,,,,
0,1971.0,9.173754273754273,6.46018486018486,1.242962442962443,0.0,0.0,0.0,0.0,37.81555607555608,107.9057837057837,0.0,13.268531468531467,6.50825517075517,,800.7499716263761,154.62487958532697,0.0,0.6204492291334396,0.0,27.640206755050503,7.663360164141413,10.183843965975544,32.28926741372054,135.29299367299367,189.03692095558762,26.644795055821373,18.03052272727273,30.806386363636364,22.561778123338645,28.288118450126262,16.799346916533757,2138.6812354312356,212.36363636363635,18.243500000000004,,,,3.7427350427350423,16233.204545454546,,,,,72.70159090909091,240.0,135.0,11.890909090909092,11.58181818181818,,,,,,,,,,,,,,,
0,1972.0,8.782881898936946,6.158724201384751,1.355834557898778,0.0,0.0,0.0,0.0,44.54452797966559,114.21089747408556,0.0,11.902597402597404,5.1612640378944725,,831.2310365290141,154.28133120680488,0.0,0.4554955570745044,0.0,27.190773904458112,7.292674489253437,10.524902863218651,32.31941045796309,142.75020202020204,128.1657822202766,27.388967646388696,17.936505050505055,30.251262626262626,22.50940088099036,28.168677895496316,16.8442129718235,2203.737944925445,221.74242424242425,18.296212121212122,,,,3.3676434676434677,16755.545454545452,,,,,73.99545454545455,204.0909090909091,225.0,11.65909090909091,14.154545454545454,,,,,,,,,,,,,,,
0,1973.0,9.17102095723591,6.673907297271784,1.440909090909091,0.007839866555462885,0.010341951626355296,0.39899916597164303,0.5047539616346957,40.70316057774002,119.05347729632777,0.5047539616346957,11.549650349650351,6.206924729017752,,764.2830587121211,149.931155642446,0.0,0.7973932877158684,0.0,26.58062499030241,7.4774096572483675,9.586647930922124,31.67585668513088,134.50086940836943,193.55084439904664,34.740543840866415,17.541511363636364,29.901590909090906,22.085589760896212,27.72897444490993,16.48026933311611,2075.8922558922563,191.85596221959858,18.203305785123966,,,,3.3788766788766784,16968.0,,,,,75.63181818181818,202.72727272727272,241.3636363636364,11.940909090909091,12.563636363636364,,,,,,,,,,,,,,,
0,1974.0,8.386761482752048,5.889148561082523,1.2105233602875114,0.0,0.0,0.0,0.0,35.960859436684906,103.6179376650603,0.0,11.353896103896105,7.1495633417508415,,848.3198408131952,143.85329545454545,0.0,0.716123188405797,0.0,27.210766045548656,6.9620718050065875,9.974090909090908,31.928315687935257,138.83818181818182,144.85682419432422,30.323360507246374,16.824383838383838,29.647939393939396,22.05202420948617,27.967616706662902,16.14985440193864,1894.7436026936023,200.9848484848485,17.588030303030305,,,,3.6463151927437636,15635.727272727272,,,,,69.81136363636364,185.63636363636365,204.54545454545453,11.398181818181817,11.78181818181818,,,,,,,,,,,,,,,
0,1975.0,10.152866161616162,6.9724949494949495,1.307606782106782,0.0,0.0,0.0,0.0,39.256781204906204,118.31092261904763,0.0,15.322314049586778,7.302070355119136,,859.9630204643843,155.1291610094451,0.0,0.7456681260658534,0.0,27.29011219741557,8.052631856283542,9.941556596812278,32.190031778458746,136.18783216783217,170.93818181818182,29.936734922274695,18.36395061728395,30.86842873176207,22.48346516299358,28.323568116964186,16.63795510297783,1788.1429752066115,226.4848484848485,18.303636363636365,,,,3.132611832611833,15123.477272727272,,,,,68.3880681818182,192.1212121212121,225.0,11.481818181818179,11.866666666666667,,,,,,,,,,,,,,,
0,1976.0,9.750681096681097,6.678794011544012,1.3056406926406925,0.0,0.0,0.0,0.0,38.03429343434343,114.65378989898988,0.0,14.98989898989899,6.326094014680971,,700.8839671717171,133.47534804393138,0.0,0.7999326599326598,0.0,26.363913467484892,5.688956678242393,9.338728395061729,31.500953173810316,137.36253443526172,232.4776606240981,35.5797361311528,17.345622895622895,29.710841750841755,21.56839201138368,27.38519673183959,15.677408605900274,1771.21189674523,234.0454545454545,16.087272727272726,,,,4.079298941798942,14310.984848484848,,,,,64.13358585858586,217.57575757575754,257.72727272727275,11.578787878787878,9.79090909090909,,,,,,,,,,,,,,,
0,1977.0,9.121800107109385,6.30601783668794,1.154011767156097,0.0,0.0,0.0,0.0028708133971291866,36.090613052468726,103.72058140313295,0.0028708133971291866,13.583333333333334,6.85476358267056,,752.8134766584766,150.23830820379115,0.0,1.07604945559491,0.0,26.5476961170143,8.599989751410206,9.22056121277712,32.392122195985834,138.77647727272725,256.8365909090909,37.03783656368884,17.613730639730637,30.322907968574636,21.99545533254624,27.97235425685426,15.95725265233504,2012.375757575758,198.50378787878785,16.680037878787882,,,,2.87172619047619,13533.0,,,,,61.929545454545455,178.18181818181816,265.90909090909093,11.312121212121212,10.927272727272726,,,,,,,,,,,,,,,
0,1978.0,9.369922254616132,6.32371602320582,1.4086904025679536,0.0,0.0,0.0,0.0,42.37693207586065,114.87263885207763,0.0,15.579545454545453,7.558401188758332,,782.5523381070982,154.28480085769414,0.0,0.8262918105614734,0.0,26.62495743956418,8.676153185141949,10.898301311672096,32.1706050877961,135.5963825757576,253.8777094474153,34.32580187914458,17.317262626262625,29.471107744107744,22.18167503283233,28.061911004102015,16.315596283865947,1622.6436363636362,233.6060606060606,14.26818181818182,,,,3.3952741702741704,13722.337662337663,,,,,59.93982683982684,182.12121212121212,245.45454545454547,11.045454545454547,10.445454545454544,,,,,,,,,,,,,,,
0,1979.0,8.935700897041103,6.267000267773464,1.4417715446065962,0.0,0.0,0.0,0.0,42.186371446422996,120.83956025646748,0.0,12.762626262626263,6.61468253968254,,725.4734652967061,150.66352613435947,0.0,0.7455399230399231,0.0,26.912338864838866,7.924800384800384,10.039302268718936,31.94939125380792,145.19218855218855,205.11658403361344,34.745572631072626,16.88418308080808,28.034486066017315,22.136797049863716,27.957709892576563,16.338976186467853,1821.5329545454547,199.4772727272727,18.287499999999998,,,,3.0409812409812407,16612.8,,,,,70.9,206.06060606060603,212.72727272727272,10.387878787878789,10.445454545454544,,,,,,,,,,,,,,,
0,1980.0,8.840627705627705,6.082424242424243,1.2891630591630592,0.0,0.0,0.0,0.003099173553719008,37.77234126984127,104.80072434664103,0.003099173553719008,11.10909090909091,5.854517704517704,,805.8919392555695,153.68987738731855,0.0,1.106305067481538,0.00106951871657754,26.272399626517274,9.51630846277905,9.161586452762924,32.480555725320436,128.7883950617284,199.5261626533189,40.66194215261862,17.059887626262626,27.149624368686865,22.017073554876497,27.991517069858247,16.061825999490704,1873.213692480359,214.88636363636363,17.83159090909091,,,,2.83968253968254,13358.181818181818,,,,,58.66363636363637,242.4242424242424,208.63636363636363,11.230303030303032,13.654545454545456,,,,,,,,,,,,,,,
0,1981.0,8.293993303824767,5.564067642719328,1.2956446487345366,0.0,0.0,0.0,0.0,38.40158636931108,104.20011377823175,0.0,11.636363636363637,6.603452896310039,,748.5368299632858,147.67245030133267,0.0,1.0124293353705118,0.0,27.06438417791359,9.242269756387403,8.677789152024447,32.5372217129276,137.00462401795733,275.7295384133938,36.673482089805624,16.65991702741703,27.963695346320346,21.99163242509125,28.269824344283165,15.66974486461251,1628.6113636363636,196.88257575757575,17.43670454545455,,,,2.875,17591.454545454544,,,,,77.75454545454546,178.78787878787878,216.0,10.936363636363637,9.92,,,,,,,,,,,,,,,
0,1982.0,10.25259453299226,7.06050603436967,1.6370699691722417,0.0,0.0,0.0,0.0,48.013988669159126,138.24593212973895,0.0,5.341303588884235,7.168793930084252,,884.6899604743082,158.34795772349347,0.0,0.3434910327767471,0.0,27.637097162097163,7.739120799835085,10.528642032570605,32.42469593898165,128.0820622895623,167.71644431326249,19.24036581804439,17.74994227994228,29.906493506493508,22.9183797541744,28.51351415515701,17.34748634302206,1427.7232142857142,210.8806818181818,18.00539772727273,32.4012987012987,22.224675324675324,27.97532467532468,3.7035714285714283,14654.181818181818,,,,,64.53636363636363,176.66666666666666,212.72727272727272,10.821212121212122,10.563636363636364,24.726406926406927,15.651082251082252,20.68138528138528,24.75454545454545,28.20909090909091,18.37727272727273,20.977272727272727,21.627272727272725,24.986363636363635,24.0,27.727272727272727,17.518181818181816,20.209090909090907,20.809090909090912,24.081818181818186
0,1983.0,10.37869978858351,7.496009513742072,1.8558403805496828,0.0,0.0,0.0,0.0,46.74457188160677,143.23622915198496,0.0,5.476070226070226,5.446742939600083,,697.9736218347862,145.8561882938735,0.0,0.7081458322199062,0.01995565410199556,25.956565656565655,7.699162355259916,9.370804339693228,31.81082471051983,139.0374494949495,194.17490620490622,35.76922915219212,17.000626262626263,30.703077922077917,21.871339203320687,27.51292612096576,16.143072056544277,1760.5777777777778,196.46590909090912,19.58477272727273,31.63362193362193,22.71616161616161,27.73896103896104,2.0385714285714287,14390.181818181818,,,,,63.40909090909091,177.5,210.0,9.800909090909093,14.9,24.274891774891778,16.66767676767677,20.709812409812407,23.31388888888889,26.21055555555556,18.374444444444443,20.862222222222222,20.905,23.82277777777778,23.633333333333336,26.36666666666666,18.522222222222226,20.866666666666664,21.111111111111114,23.722222222222225
0,1984.0,8.479913173947265,5.700175865800865,1.2942456218024398,0.0,0.0,0.0,0.0,42.162821354781585,107.77771534336877,0.0,6.521290491118077,5.176090142496392,3.3647727272727272,769.3425899621212,143.0767704354469,0.0,0.5680837789661319,0.0,27.522276546982432,6.699167303284951,9.162914438502675,32.114427170868346,141.32154040404038,177.37261137596582,25.342576691282577,17.735404040404042,29.906565656565657,22.237523440285205,28.015880956625075,16.443902584670234,1964.9479797979798,189.39730639730638,17.7356228956229,32.346818181818186,21.641212121212124,27.50969696969697,2.65015873015873,17594.090909090908,,,,,,217.0181818181818,,9.450545454545454,,24.55121212121212,15.63060606060606,20.46727272727273,23.240909090909092,28.563636363636363,15.831818181818182,20.07272727272727,19.96818181818182,24.78636363636364,23.11818181818182,26.21818181818181,16.772727272727273,19.000000000000004,20.25454545454545,23.1
0,1985.0,9.5336379669713,6.48690075356742,1.3950553150553153,0.0,0.0,0.0,0.0,41.673213083213085,116.8561718775052,0.0,7.2861111111111105,6.593223665223665,3.4056818181818183,720.4713472563473,165.25061991010267,0.0,0.7786021130848717,0.0,26.91852017714087,8.547359473221542,10.583895150188253,33.01366198935165,138.6086616161616,156.4261332840601,25.721876275065934,19.03923933209648,31.132847866419294,22.95764220198703,28.574492067638616,17.216287741951533,1878.7199494949496,196.17355371900828,19.904157483930213,32.823787878787876,21.81742424242424,27.735757575757578,1.9484848484848485,16464.545454545456,,,,,,223.23636363636365,,11.268363636363636,,25.095151515151514,16.339545454545455,20.988333333333333,24.375,29.980000000000004,16.28,20.580000000000002,20.490000000000002,25.505000000000003,23.71,25.83,17.77,19.72,20.89,23.0
0,1986.0,9.172770316804408,6.329967286501378,1.335376492194674,0.0,0.0,0.0,0.008556149732620321,39.55248163452709,112.74125688705234,0.008556149732620321,11.261297036297037,6.7120670995671,3.0691287878787876,766.0876359180036,161.45912977564763,0.0,0.42182797361368785,0.0,27.211146327217755,9.277119408369408,11.29782957122243,32.921478432282,142.98437710437713,157.3413135013135,22.39799766371195,18.690651996151995,31.15065127465128,23.00699184446506,28.663150956847392,17.20473541537827,1738.2949494949494,206.70454545454547,16.548966942148763,32.41717171717172,22.812289562289564,28.08956228956229,2.211904761904762,15729.90909090909,,,,,,151.5151515151515,,11.002164502164502,,25.138383838383835,16.921717171717173,21.246632996632997,24.83131313131313,29.3979797979798,17.506565656565655,21.385353535353534,21.266666666666666,25.57878787878788,24.488888888888887,25.98888888888889,18.744444444444447,20.433333333333334,21.73333333333333,23.5
0,1987.0,8.88684546615581,6.09486822245443,1.4199117612910714,0.0,0.0,0.0,0.0,40.691950539881574,114.44444461030669,0.0,11.354312354312356,5.587288786482334,3.411931818181818,690.7384106213651,145.56559311603428,0.0,0.49180035650623877,0.0,26.549553942789235,8.117449707155588,9.824433494609965,32.005511374246666,138.85292929292928,133.70208059064225,30.573927552839315,18.74628138528138,31.11487445887446,22.142982369917664,27.813185183770475,16.46038418215771,2063.417668751002,193.8842975206612,16.542231404958677,31.166969696969698,21.49712121212121,26.838131313131314,2.8107936507936504,14292.90909090909,,,,,,211.63636363636365,,9.735454545454548,,23.47484848484849,15.222323232323234,19.563535353535354,24.060000000000002,28.755000000000003,16.275,20.445,20.295,24.900000000000002,23.770000000000003,26.48888888888889,18.17,20.31111111111111,21.19,23.83333333333333
0,1988.0,8.266094559035736,5.757022324081149,1.3946265172735761,0.0,0.0,0.0,0.0,41.44149847211612,111.35972795178677,0.0,12.532954545454544,4.969723092998955,3.314204545454545,788.5700854588355,146.27421525930563,0.0,0.7014803648732221,0.0,26.98330942818895,7.690956901197865,9.939093915343914,32.306505545993495,137.88271043771044,198.6570705244123,30.10179584137415,18.0304329004329,30.347581168831173,22.19583481979868,28.06689652549592,16.273776497972925,2397.6944203944204,240.46831955922863,17.129109274563824,31.672178932178927,21.357979797979798,27.277777777777782,2.6157671957671957,12757.0,,,,,,223.63636363636365,,10.76,,23.63616883116883,15.113867243867242,19.429256854256852,23.92142857142857,29.700714285714284,15.875000000000002,20.03714285714286,19.762857142857143,25.700714285714284,23.985714285714284,27.05714285714286,17.785714285714285,20.1,20.471428571428568,23.8
0,1989.0,8.718623108157992,6.038993758179805,1.2512038994597134,0.0033953997809419495,0.0065717415115005475,0.11336254107338446,0.37020810514786423,40.11704654518608,109.15710745327027,0.3734939759036145,9.700623749010846,5.697192706283616,3.1636363636363636,876.5232880755608,158.35631360372432,0.0,1.0448938969527206,0.03412397787397786,26.646953377310517,9.131428657321512,8.845013581190052,32.72929383116883,142.6635044893378,141.56003431527822,37.03623694427266,18.618103896103896,31.2768961038961,22.355857108499965,28.270195668418882,16.37772879636703,1940.5992143658814,222.08382526564347,17.676269185360095,31.03007575757576,20.85518759018759,26.700863997113995,2.524905303030303,14264.818181818182,,,,,,233.0909090909091,,10.250909090909094,,24.261056998557,16.239879148629143,20.616700937950938,24.969696969696976,29.420454545454547,17.2469696969697,20.140151515151516,21.35909090909091,25.356818181818184,25.08333333333333,27.766666666666666,17.983333333333334,20.266666666666666,21.966666666666665,24.15
0,1990.0,7.830019405881474,5.338314176245212,1.1273871722147584,0.0,0.0,0.0,0.0,36.767478728168385,93.99842447463136,0.0,9.354281829281831,6.57779452690167,3.25125,868.7913901207194,162.6153357880944,0.0,0.18478462788807615,0.0,28.336568476223643,9.58479001841071,10.639112554112554,32.67780419133867,142.53291806958472,207.08585890151517,18.143573833573832,19.032584595959598,31.100306818181817,23.134117969514524,29.01361396808811,17.269198607586535,1976.8484848484845,207.06611570247935,16.76942148760331,29.948996212121212,22.51283143939394,26.649242424242424,3.1055555555555556,15696.272727272728,,,,,,226.54545454545456,,10.60181818181818,,24.06695075757576,17.35495265151515,20.98258522727273,24.690909090909095,27.772727272727273,18.89545454545454,21.66818181818182,21.940909090909095,25.06818181818182,24.145454545454548,26.018181818181816,18.93636363636364,21.00909090909091,21.89090909090909,23.6
