,YEAR,DP01,DP10,DP1X,DSND,DSNW,EMSD,EMSN,EMXP,PRCP,SNOW,DYFG,DYTS,AWND,CDSD,CLDD,DT00,DT32,DX32,DX70,DX90,EMNT,EMXT,EVAP,HDSD,HTDD,MNPN,MXPN,TAVG,TMAX,TMIN,WDMV,WDFG,WSFG,HX01,LX01,MX01,DYHF,TSUN,WDF2,WDF5,WSF2,WSF5,PSUN,HN01,HN02,HN03,HN04,HN05,HN06,HX02,HX03,HX04,HX05,HX06,LN01,LN02,LN03,LN04,LN05,LN06,LX02,LX03,LX04,LX05,LX06,MN01,MN02,MN03,MN04,MN05,MN06,MX02,MX03,MX04,MX05,MX06
0,1960.0,10.655422066541941,6.64704958553539,0.6296391130775988,4.569887866762867,1.5959162558120892,78.73336878206669,47.66729797979798,27.291745394458324,82.37966990772985,136.38767223324515,4.0458831060334814,2.356773026670986,,101.38155578339789,19.181492121212123,1.0724098124098125,11.063893795093794,4.068452525252526,11.495777200577201,0.16758787878787876,-4.6925584992784986,23.473929235209233,109.95555555555556,1623.1187242853564,298.32306989898984,,,8.963362227994228,14.6179443001443,3.3796783030303033,3211.035714285714,219.13173400673404,18.493518518518517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1961.0,11.054541564100388,7.159037150213622,0.5865132416603004,3.9211477015048444,1.3523329417381462,76.59073766667751,62.32228994673233,25.977960510803648,84.13860868253026,126.0509910576825,4.631058846302748,2.9055856180856177,,142.5558092391808,28.062778314431206,0.7532183663331204,11.121481796891633,2.6978668026188686,11.524372115487818,0.4235939680154556,-5.855416400539352,23.927875120747025,113.54875000000001,1725.1863862224734,288.9277793281099,,,9.484828002575936,14.931489427927445,4.026029087715563,2754.775,211.41045875420878,19.600661375661375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1962.0,10.268698227954284,6.443607353814966,0.5606820803187585,4.506892077456594,1.7001543209876542,70.50506519689988,50.558543771043766,25.989021268043757,75.74673587081892,135.2453401646854,3.9049693362193363,2.66296731411863,,118.59606528245419,19.45494567700818,1.1460690235690236,12.05445707070707,3.3418593674843677,11.310521885521887,0.3813678451178451,-6.649023569023569,24.747093344155846,119.020625,1589.0254129155014,308.5778238035113,,,8.578934746272246,14.411707401394901,2.7847257154882157,2977.0,231.81878787878787,18.5820303030303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1963.0,10.266780862815345,6.344444071254416,0.43814673831915213,4.504084299538844,1.5733225741120478,82.37572213140393,35.76078706868181,21.961898181320592,69.99966248693835,108.796453254348,4.450104011965326,2.4314405964405963,,111.36323336323336,20.061059327811297,1.4702576950608446,11.112371748985922,4.0125765529308834,11.677386349433593,0.7651620252013952,-6.088521235981866,23.29649893195169,119.30267857142857,1770.23310123022,299.8253716864937,6.703571428571429,17.810000000000002,8.81718983706582,14.933860866823464,2.664907281476179,3355.809523809524,235.28163452708907,20.012497704315887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1964.0,9.722122493046404,5.882743323504193,0.39747004203525943,4.279161579161579,1.307517405126967,62.291296820463494,41.54123462858522,21.787205282640063,64.30887683773554,100.43994986863514,11.085669191919191,2.895760810071155,,136.51135179225886,24.7543367003367,0.5643208948994074,10.911497501580145,2.75799315468737,11.380265464562985,0.8722097003088739,-5.353104957485123,24.599165205776774,138.73250000000002,1658.6324268104777,285.8102533670034,11.430833333333332,24.347291666666667,9.59981414141414,15.514244594707405,3.5947814270210965,3430.1875,243.7909090909091,19.90609090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1965.0,10.776665833164028,6.450050921801823,0.3400457645042483,3.28161349174565,1.2942375180375179,51.52633493525564,35.644795238095234,21.45327992404707,67.87445323529259,84.0593582972583,9.797746371275784,2.8296662163683437,,124.66792017396185,23.03521609826488,0.5501382876382876,11.323999919833254,2.3990145216335694,10.73058647701505,0.6343359902883712,-5.953696689113356,23.528111729540303,138.16895833333334,1686.6125042087542,294.435281150647,12.4609375,24.477520833333333,9.060978491714378,14.672234699603747,3.517914902998236,3141.7752976190477,251.90011223344558,18.2682379349046,,,,2.4074074074074074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1966.0,10.537651409822944,6.340057509400576,0.530391506303915,4.254566601980395,1.4147254589942337,90.71777130915062,53.19477553627751,25.904957539419215,74.23253748380573,119.43990013061159,9.109904601571268,2.8077903645421896,,142.1540958815959,24.938985126859144,0.6427244087549431,11.827278510293779,2.846416170634921,10.075698953823952,0.9280190295815295,-6.1785420453168545,24.256552804834055,134.10250000000002,1674.18867201426,296.6957461567304,11.571312500000001,23.71485416666667,9.10109196293645,14.79552004419192,3.018807127986517,2851.145833333333,276.8989898989899,18.574747474747475,,,,1.9702380952380951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1967.0,11.708791753513976,7.521498049275828,0.6538150018705574,5.300785688285688,2.0496770773086563,81.80034157534158,58.32688189003978,26.347104711132484,87.80556405323073,156.29472165261637,10.04016354016354,3.1147725993470674,,127.33543460579826,22.48312923075118,1.320739393939394,12.236566810966812,3.749587923368411,10.403987024718734,0.2385677330799282,-7.160078701298702,22.81255487511585,122.43208333333334,1708.275348829914,318.48661762808104,12.097291666666667,24.142083333333332,8.240681982425885,13.8110129488849,2.528528963924964,2708.916666666667,250.93939393939394,18.566666666666666,,,,2.279220779220779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1968.0,11.113837099348464,7.069572210197211,0.6457984881280335,3.6306918856337465,1.3317955300513438,55.42351393223486,40.60401146011611,27.603172785758016,87.70680868479164,104.87182357909101,12.141919191919191,2.6417488662131516,,117.32914805599385,24.510866762866765,0.9628689492325856,10.157167304687967,3.575449134199134,11.796449615199615,0.6232599807599808,-4.804536152552681,23.8433636964887,115.1547619047619,1627.4396983743886,287.22130152717654,12.586666666666668,24.701904761904764,9.492598725348724,15.115305116642617,3.7803755679582127,2516.0952380952376,227.56969696969696,19.688282828282826,,,,3.3273809523809526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1969.0,11.12991107991108,6.991522227236513,0.6842010842010842,4.421766862622894,1.6789782591540403,83.31582936086828,47.22999737892316,27.544427827642114,85.7228943739658,144.19750828598484,10.265516273849608,3.2637348969438524,,134.99589776267345,26.161747774353707,0.5502482451634993,11.37186911487759,3.828513953090224,11.295878274268103,0.4651664954631056,-5.76549499229584,23.3763255435713,126.12421768707483,1672.3202298359533,301.49899931518576,14.393632653061223,26.896428571428572,9.07676393168978,14.635299756034925,3.7498350667693887,2836.809523809524,221.12121212121212,17.883030303030303,,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1970.0,11.585085569424091,7.40213151526381,0.49774425747188394,4.8204091698232325,1.672113574359668,83.09868565679113,41.162086969020564,25.35127344877345,84.85776564090517,126.97042509356962,8.09891774891775,3.2707482993197283,,136.33160586446996,26.84576614357864,0.7219155844155843,10.610655663780664,3.2050616787342454,11.912867614195047,0.519956199159739,-4.856968118686869,23.789343210869756,125.6470068027211,1679.167991046832,283.1218625992064,13.459166666666667,25.583333333333332,9.637895021645022,15.160216903548761,4.074132868867244,2787.904761904762,256.39141414141415,18.004040404040406,,,,2.7925925925925927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1971.0,10.85542474688816,6.8574534544046735,0.6512523610084586,4.683944834764507,1.5949316052799658,113.5637272904691,65.9181450039032,28.11432475158085,85.73729368305587,156.88552873583612,6.346685606060607,2.87174012855831,,128.3352873977874,25.007677429604037,0.6474294054569284,10.874170274170275,2.5458834743238414,11.868249334763098,0.40712895667024107,-4.960265664508784,24.15815163429842,120.97931972789115,1536.7345440802583,282.8804647060381,12.944960317460316,25.289960317460316,9.59166121569562,15.151487251280829,3.985379168486966,2755.5272108843533,,,,,,3.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1972.0,12.865699213067634,8.457947607947608,0.9289232697127435,5.463692758488676,1.968887774375579,95.43776717613453,59.507888701181386,30.755010252904988,111.24435692962008,175.34084881920248,8.072348484848485,3.2756142249563296,,97.16859776334775,19.89885271270785,1.042511564240536,12.034158339064883,3.6996412725384684,10.610763509595285,0.32084395355423395,-6.675682290191636,22.439762343056735,109.20535714285715,1703.6598521984552,317.6783651602811,12.924333333333331,24.886133333333333,8.298340140389206,13.71639036897682,2.901962003209667,2955.1230158730154,,,,,,2.5625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1973.0,11.663869487188817,7.505867498514557,0.7852184813319267,2.896844880389184,0.9930397916742455,49.49075854993576,35.45414726496659,28.868474086604337,94.82163083415185,78.79422011228735,7.3527272727272734,2.9930057455286816,,151.384829078967,31.483115631534,0.903206997084548,9.445149011985746,2.408019954232076,11.069558135467227,0.8990627778506567,-4.844633507082486,24.4968899310566,116.61339285714286,1551.1636021707761,274.9860512560002,13.529095238095238,24.359068027210885,10.11003791559914,15.485802469135802,4.572016587154342,2712.967261904762,,,,,,2.4444444444444446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1974.0,11.556039205615477,7.457032950571087,0.6841266784063393,3.9437240182984867,1.5261878665070154,53.76718000675447,45.11074851862086,27.609780125712327,90.39131100655464,114.79145482177397,7.903030303030303,3.0510045760045763,,112.35749710560758,21.932975805208812,0.5674228549228549,11.826695526695527,2.890884115884116,10.771253399378399,0.48818230380730376,-5.152282162282162,24.47347818847819,117.789375,1482.4190119159193,294.8093034015607,11.788095238095236,23.381309523809527,9.007006177849927,14.68681492812743,3.3573326534576537,2975.145833333333,,,,,,2.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1975.0,11.619477409563615,7.694792910633427,0.8059169278996865,3.696227178618483,1.5309255956251664,68.29925167827342,44.03975794115279,30.707854608274868,98.91904202119719,120.51482993639647,8.380681818181818,3.0066441915999436,,140.2323558162268,25.57667697902546,0.6355969507484658,10.900396096608219,3.084751191569373,11.282511259783988,0.6272005772005773,-5.27275190578221,23.899142908158055,121.70124999999999,1672.7695975887912,285.4232886585917,12.869428571428573,24.54885714285714,9.58004955033743,15.15733260818867,4.007905570860116,2723.541666666667,,,,,,2.763888888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1976.0,11.896972847627868,7.618426466788912,0.8646833273470828,4.329957944102681,1.6602177050003137,71.61299128503076,44.49877125290169,29.89538321455352,99.0811551258058,121.44622498274671,8.027272727272727,2.706054221098469,,113.1429833658405,19.356366986188416,1.0405306251288393,12.200474773242629,3.3907906498614464,10.514447253827784,0.2161309683433577,-6.887966237631417,23.59786199542837,113.81880952380953,1550.5077471686564,314.04719410302,11.279857142857143,22.620802721088438,8.46120614628427,14.261197317677409,2.721215754483612,2996.280952380952,,,,,,2.317460317460317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1977.0,12.223689058956918,8.024589646464646,1.0461947278911565,5.006969568130282,1.777814661671164,107.38887246186354,62.79099547686991,33.01227195423623,111.50260026927438,157.6328737406092,5.963419913419913,2.7976293995859214,,120.18169017763844,23.52266458016458,0.8052438802438803,11.027972452972454,3.228970203970204,11.159294359294359,0.6541902291902291,-5.979110766610767,24.692723795223795,117.78422619047618,1752.5300302324486,292.2370812370812,12.17925,23.84725,9.218899506649507,14.968174102674102,3.5893105638105642,2929.1815476190473,,,,,,2.2111111111111112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1978.0,10.11069968790899,6.304977851605758,0.5340440954394443,5.484091759917232,1.3742595302454454,129.1153046638896,58.07989079256685,25.3456717339508,74.29418644920972,122.75089798047544,6.931818181818182,2.6583585858585863,,108.08412143100345,21.93381320274884,1.526213111507229,12.486410675381263,4.5236002171645735,10.167858571571442,0.5062656265626563,-6.967923810938517,22.189314181418144,122.97116402116404,1680.546697984555,326.037371165688,11.033751322751321,22.687703703703704,7.989635045647422,13.913698112668408,2.1299455797470506,3110.095238095238,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1979.0,11.245461690751544,7.0920437989278575,0.7286038438212351,3.3491867201426024,0.9934642593179178,69.00318627450982,33.92589342906416,29.68666696293508,87.2349032770772,75.85268785415127,6.325757575757576,2.301297031158142,,122.23990050415976,23.77692822966507,1.070281685906686,9.99671115921116,3.048368356180856,10.713807720057721,0.5170007365319865,-5.626829154641655,24.449572924182302,125.04479166666667,1628.2970088641516,286.79583280170124,12.200827380952381,23.27336904761905,9.356478841042,14.701436365139491,3.8777906896344394,2652.8964285714283,,,,,,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1980.0,11.235934361562501,6.779766980646377,0.5654042216856288,4.301401982112642,1.4103408456423532,55.8284910380088,43.22000532967869,26.99398790489243,80.14367988934572,106.47743515557585,7.050757575757575,3.1255191798941797,,127.9630943130943,28.446681242438817,1.5395386002886002,11.254837301587301,4.111234126984127,11.539505411255412,0.788911976911977,-6.316597619047619,23.738654365079366,117.45500000000001,1543.5579846079847,310.1225150494847,12.190416666666668,24.070999999999998,8.961472658730159,14.73798169191919,3.0549048448773446,2752.883333333333,,,,,,2.3636363636363633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1981.0,11.993931808931809,7.488829503829504,0.6702442002442002,3.2089335247366333,1.2540296187203401,49.88482867161623,29.930283319200846,25.76624893624894,90.0979141044141,87.40265727971912,9.056060606060607,2.625904627387678,,119.28226461038962,21.806404154325207,0.4254982152350573,10.609177109440267,2.5165083162451585,10.751690969848864,0.34510822510822514,-4.860202513860409,23.785673767752716,121.34732142857142,1551.5225256533588,278.9230675932255,11.365108843537415,23.06358843537415,9.701559937723097,15.030285729475203,4.178625465178097,2632.1651785714284,,,,,,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1982.0,10.60906628644724,6.603057216152454,0.5585442482267879,4.259415968192564,1.3470138313223419,82.13546579012004,40.70479318258573,25.0770846408148,76.74518176855479,95.88760016579165,4.544941930829028,2.232817109144543,,89.65714821829405,17.489265892837324,0.67038317962231,10.280864938201894,2.6910967578520766,10.948400033772375,0.30117435755733624,-5.705675152142542,24.15644902674158,121.24583333333334,1755.1367050018257,264.10159911517053,11.922761904761904,24.203666666666663,9.726088490874204,15.175704307512818,3.699725069013113,2534.995238095238,,,19.229545454545452,8.77449494949495,13.755303030303029,2.375,,,,,,,14.075757575757576,13.853030303030303,13.990909090909092,14.254545454545456,13.181818181818183,13.42727272727273,16.383333333333333,17.30909090909091,17.40909090909091,15.754545454545458,14.327272727272726,5.822979797979798,6.915656565656565,6.563636363636364,7.918181818181819,6.718181818181819,8.118181818181817,8.17070707070707,8.381818181818181,9.227272727272728,7.936363636363635,8.527272727272727,9.557828282828282,9.917424242424243,9.654545454545454,10.645454545454546,9.554545454545456,10.590909090909092,12.036111111111111,12.363636363636363,13.181818181818183,11.763636363636364,11.4
0,1983.0,11.19144269277959,7.536074457331142,0.9064553093964859,3.913308337078829,1.3381144393241167,57.74201539201538,49.20116623221462,30.31713448464786,101.11165459021073,112.21621883194463,4.526994648869648,2.899917328042328,,148.84945005611672,29.62417313011063,0.7318881004448013,10.642653337498698,2.51453109968735,10.654281655844157,1.1194831499518998,-5.530128419690275,23.77712286556036,132.31815476190476,1398.4462817503781,277.856827839406,12.394880952380953,24.69333333333333,9.726203651094275,15.113119040103413,3.902808634950388,2750.017006802721,,,19.11590909090909,8.372727272727273,13.693181818181817,2.5,,,,,,,13.190909090909091,12.881136363636363,14.290909090909093,14.545454545454543,13.736363636363638,14.136363636363637,15.977272727272728,18.47272727272728,17.927272727272722,16.42727272727273,15.009090909090911,5.663636363636364,6.298181818181817,5.954545454545456,8.536363636363637,7.272727272727272,8.936363636363636,8.295454545454545,8.636363636363637,9.999999999999998,8.799999999999999,9.436363636363636,9.081818181818184,9.418636363636363,9.863636363636363,11.418181818181816,10.363636363636362,11.47272727272727,11.988636363636363,13.372727272727277,14.036363636363632,12.61818181818182,12.30909090909091
0,1984.0,11.567775732882684,7.350042441218911,0.7419319242848655,3.855010093124848,1.2694110847336655,76.24605776736924,45.938437175130716,29.380208926545823,94.93395768224644,110.1571162857453,5.323702675611073,2.5536332292479833,4.318181818181819,128.3221424242424,24.050724506974507,0.5426578003897591,10.108278662917838,2.246401890933141,10.838508222101972,0.39061522967772966,-5.05897320033918,24.016108067279944,120.72333333333333,1539.6538542400751,272.45241037608224,11.771428571428572,23.528142857142857,9.841871550324676,15.48854514640452,4.175429047470285,2605.085714285714,,,18.168181818181818,8.363636363636363,12.968181818181819,3.639393939393939,,,,,,,12.770454545454545,13.368181818181817,13.481818181818182,13.336363636363638,12.990909090909092,13.854545454545452,16.077727272727273,17.527272727272727,20.09090909090909,18.327272727272724,15.363636363636362,5.686363636363635,7.328181818181818,6.281818181818181,7.072727272727272,6.618181818181818,8.536363636363639,8.590454545454545,8.427272727272726,9.354545454545455,8.881818181818183,9.136363636363638,9.259090909090908,10.20181818181818,9.68181818181818,9.945454545454549,9.609090909090908,10.981818181818182,12.155909090909093,12.436363636363636,13.827272727272726,13.009090909090911,12.009090909090911
0,1985.0,11.848515041721566,7.200776789635484,0.5389249639249639,3.9613957687728174,1.6257510704232017,68.6772218673858,39.02922353905961,25.59513424226739,83.56206498211932,115.64505496021889,4.3924558080808085,2.341469949803283,4.0,86.66141744096012,20.248653211050115,0.5930371461299296,9.70065604498594,3.1252503165768473,11.761340077156403,0.21646346850428483,-4.438548853780812,24.58715758164738,120.13818452380953,1337.7619163140232,265.40988679133005,11.545017857142856,23.993761904761904,9.84536630666012,15.329325418912154,4.159610638788474,2662.1370748299314,,,18.193181818181817,8.647727272727273,13.188636363636363,2.597222222222222,,,,,,,12.93409090909091,13.027272727272727,13.88181818181818,13.62727272727273,13.490909090909092,13.890909090909092,15.627272727272727,17.572727272727274,18.536363636363635,18.027272727272727,15.345454545454544,6.168181818181817,7.0681818181818175,6.9818181818181815,7.672727272727273,6.972727272727272,8.636363636363637,8.261363636363635,8.7,8.936363636363637,8.98181818181818,9.499999999999998,9.274999999999999,9.820454545454545,10.154545454545454,10.136363636363637,9.818181818181817,11.290909090909093,11.76590909090909,12.918181818181818,13.609090909090911,13.172727272727276,12.30909090909091
0,1986.0,11.967407880522632,7.663216868134901,0.7656039315875381,3.95090663304949,1.207118080332366,66.32405293119578,37.71104728604729,28.00534833108604,95.90531375424818,89.72132173382172,4.594078583453584,2.983726708074534,4.127272727272728,93.6183954371929,20.284644865443834,0.46184823195132474,10.296311792445813,2.8390361642938964,11.0434934767409,0.19944734532363398,-5.148345159994644,23.49278622008003,120.24719576719576,1140.7229245357817,272.40706962853875,11.585912698412699,23.35621693121693,9.655726729742193,14.902635761146069,4.248445307270049,2531.0401785714284,,,17.881818181818183,8.347727272727273,12.51590909090909,2.863888888888889,,,,,,,13.331818181818182,14.413636363636364,14.2,13.78181818181818,13.490909090909092,14.081818181818186,16.84469696969697,17.53636363636364,17.51818181818182,16.818181818181817,16.61,5.581818181818182,7.201767676767679,6.781818181818181,7.727272727272727,6.963636363636365,8.745454545454548,8.780808080808079,8.690909090909091,8.97272727272727,8.845454545454546,10.22,9.19090909090909,10.539141414141415,10.00909090909091,10.281818181818185,9.954545454545451,11.1,12.424999999999999,12.409090909090908,12.809090909090909,12.463636363636365,12.94
0,1987.0,10.959893233663724,6.752047209014422,0.6716696630631057,3.9721218133718135,1.0321526775693441,72.47004128587463,31.42915323873657,26.832981177899207,83.80163532278287,68.61997594997594,5.388083808380838,2.836519062453642,4.172727272727273,122.66748921895474,24.941083312112724,0.7951680672268908,10.61891428288487,2.4449526780409134,10.269724910166087,0.6935429222193928,-5.965159720453839,23.710294542059245,125.87639455782313,1499.440688871054,278.88006857793624,11.482833333333335,24.050083333333333,9.464459564128681,15.032704029086384,3.8505536633845456,2653.6129251700686,,,17.95,7.890909090909089,12.584090909090909,2.4576719576719577,,,,,,,13.8,14.102922077922079,14.945454545454549,14.8,14.345454545454544,14.8,16.28214285714286,17.736363636363635,17.981818181818177,16.99090909090909,17.0,6.245454545454545,7.157142857142858,7.236363636363635,8.227272727272728,7.672727272727273,8.827272727272728,8.171103896103897,8.381818181818183,8.872727272727275,8.627272727272727,9.97,9.631818181818181,10.311688311688311,10.57272727272727,11.036363636363635,10.536363636363635,11.50909090909091,11.95551948051948,12.80909090909091,13.30909090909091,12.51818181818182,13.27
0,1988.0,11.2713421122639,6.701317444194539,0.5880182511467428,3.300099155965077,1.200433706578958,45.66472768386176,31.599249276483913,24.505073097293767,78.1577107467331,89.10917172523318,4.063742870885728,2.886248331108144,4.245454545454545,144.48143869117897,28.98461598124098,0.7920869408369409,11.056857142857144,2.732716810966811,10.13940836940837,1.513073232323232,-5.596181926406927,24.43433084415585,136.18416666666667,1567.5243512642662,293.25132391774895,11.221321428571429,23.964833333333335,9.248177341269841,14.961670205627707,3.4280499170274172,2845.742857142857,,,17.28181818181818,7.796590909090909,12.479318181818183,2.2101010101010106,,,,,,,13.348863636363639,13.192500000000003,15.0,14.245454545454544,14.549999999999995,15.0,15.025227272727271,17.16363636363636,17.01818181818182,15.830000000000002,15.45,5.592727272727273,6.159999999999999,6.527272727272727,7.218181818181816,7.56,8.95,7.479090909090909,8.372727272727273,8.236363636363636,8.22,9.459999999999996,9.24909090909091,9.613636363636363,10.28181818181818,10.418181818181818,10.96,11.78,11.172954545454546,12.536363636363635,12.518181818181818,12.13,12.48
0,1989.0,12.329744162940884,7.625243654342015,0.8196232425740622,3.817376869162583,1.4012915655772797,54.801549839049834,38.50925542711257,29.54020430692562,97.10267479636332,106.10129136736279,5.247764671617883,2.1713183421516753,4.0181818181818185,116.95613464187328,24.072186783804433,1.4394762465150814,10.999312823099233,4.579350578615284,11.540740740740741,0.3323458676399853,-5.207637015088472,24.173108430240784,113.59625000000001,1443.1627199089571,300.8269342939196,11.76442857142857,23.313523809523808,8.787207109611522,14.450150362165068,3.111861608456269,2481.75,,,17.210883838383836,7.5304797979797975,12.224898989898989,2.2431818181818186,,,,,,,13.238737373737372,13.652575757575757,12.58,13.27777777777778,8.3,8.3,15.578030303030303,14.44,15.055555555555555,10.6,8.3,4.904318181818183,6.090833333333333,5.790000000000001,7.466666666666667,-3.9,0.0,7.712045454545455,7.05,8.38888888888889,-1.7,0.0,8.816313131313132,9.78318181818182,8.84,10.3,0.2,1.1,11.437348484848485,10.419999999999998,11.18888888888889,1.1,1.4
0,1990.0,11.821602511602512,7.920376545376546,0.8907082407082407,2.7324847941783426,1.1119542196155099,47.145597100032596,34.631362395072074,31.049086482586482,105.02082305388757,83.08404920945243,4.714463266202396,2.3034505284505284,3.136363636363636,113.62027348120044,24.345534295801286,0.37799597920957145,9.622740932206952,1.8192451561383598,11.586748203253057,0.30464492357696243,-4.272832835988176,26.023802378850924,122.40958333333334,1462.7378213957759,253.9323668375853,11.440809523809524,22.49285714285714,10.439137151683266,16.01704175948108,4.7220424144356175,2511.380952380952,,,18.30227272727273,8.24090909090909,12.670454545454543,2.2992424242424243,,,,,,,14.204545454545455,13.619090909090911,14.554545454545456,14.1,,,16.293636363636367,17.581818181818186,15.733333333333327,,,6.334090909090908,6.802045454545453,7.518181818181818,8.266666666666664,,,7.9547727272727276,8.9,9.18888888888889,,,9.668181818181818,9.76681818181818,10.309090909090909,10.933333333333332,,,11.487499999999999,12.836363636363638,12.344444444444443,,
0,1991.0,10.899616256759113,6.724483849483849,0.5458087547373262,2.2496503496503495,1.003002553002553,30.741816715031,26.172691594120167,25.60953675292961,78.0050413673628,68.33991722563151,4.225565629339214,2.585670995670996,3.5454545454545454,147.4986611242293,32.42977385903857,0.3767471635118694,9.253722802252215,1.8203379145126721,13.004850516258283,0.9954885190322084,-3.5159348739495795,26.339311422126958,135.6875595238095,1332.9519257443235,244.3426086495204,12.372708333333332,24.16975,10.943208549076198,16.76177917524762,5.051656678833149,2652.9910714285716,,,18.93632305194805,8.962418831168831,13.977029220779222,2.648148148148148,,,,,,,14.281534090909092,13.806818181818182,18.1875,18.2,,,16.589204545454542,22.425,21.025,,,6.390340909090909,6.806290584415585,10.4125,10.9125,,,8.649878246753246,13.187500000000002,12.9875,,,10.09659090909091,10.129220779220779,14.125,14.45,,,12.51323051948052,17.9875,17.0625,,
0,1992.0,12.215482784837624,7.7712154183928375,0.7009286412512219,3.4585228242486306,1.2466812906329037,47.475412147589566,37.45529003553197,27.331516218250087,92.49748826591568,94.89450166022746,4.586205808080808,2.3716724916266205,4.363636363636363,66.49001848845599,13.907377928949357,0.6779444100872674,11.130280010994296,2.583432969147255,10.328967223252938,0.0988882017453446,-5.100398027898029,22.64897766783481,117.63809523809525,1362.7943392857144,294.5220000343572,14.104000000000001,26.019375,8.721342623514051,14.15738499622071,3.252537610801896,2357.5095238095237,,,16.05757575757576,7.506060606060608,11.775757575757574,2.7512626262626263,,,,,,,11.551515151515149,11.196969696969697,12.327272727272726,12.427272727272726,,,13.954545454545459,15.80909090909091,14.645454545454545,,,5.303030303030304,5.442424242424242,6.518181818181817,6.918181818181819,,,7.093939393939394,8.463636363636365,8.590909090909092,,,8.178787878787878,8.251515151515152,9.145454545454546,9.436363636363636,,,10.324242424242424,12.118181818181816,11.509090909090908,,
