,YEAR,DP01,DP10,DP1X,DSND,DSNW,EMSD,EMSN,EMXP,PRCP,SNOW,DYFG,DYTS,AWND,CDSD,CLDD,DT00,DT32,DX32,DX70,DX90,EMNT,EMXT,EVAP,HDSD,HTDD,MNPN,MXPN,TAVG,TMAX,TMIN,WDMV,WDFG,WSFG,HX01,LX01,MX01,DYHF,TSUN,WDF2,WDF5,WSF2,WSF5,PSUN,HN01,HN02,HX02,LN01,LN02,LX02,MN01,MN02,MX02,HN03,HX03,LN03,LX03,MN03,MX03
0,1993.0,9.004024943310657,6.548897134611419,1.0329880437023293,0.3041383219954648,0.20307668521954236,15.458446712018139,16.24448051948052,34.29878581735724,100.95454030096886,22.395315398886826,5.204644660894661,3.263381834215168,2.290909090909091,351.65349909349914,64.66154630722812,0.025826446280991733,7.1898760330578515,0.5150654269972452,15.678942837465565,3.9853822314049583,-0.6663739669421486,27.755800619834705,141.50242857142857,856.1130007390982,177.02834145021646,16.580428571428573,27.65957142857143,14.185180957300274,20.3797641184573,7.970932334710742,1468.009523809524,248.1818181818182,19.25454545454545,27.53131313131313,14.474747474747474,21.639646464646464,1.3333333333333333,,,,,,,19.60479797979798,21.585714285714285,29.37142857142857,9.313383838383839,11.642857142857144,16.671428571428574,14.350505050505053,16.557142857142857,23.87142857142857,,,,,,
0,1994.0,8.988355780022445,6.964893378226711,1.5578900112233445,0.09090909090909091,0.04778900112233445,1.917171717171717,1.762267115600449,42.809585297418636,126.18169464486131,2.7925701459034795,5.0200237670825905,3.9605902777777775,2.1545454545454543,224.6982323232323,46.942373050230195,0.0,5.951449013949015,0.22154882154882152,16.064472101972104,1.252176527176527,0.6178986291486294,27.030437710437713,132.116,1048.2981121364016,156.4056240981241,,,14.379835918710919,20.65090879028379,8.074363696488696,1423.907857142857,233.63636363636363,15.8,26.866363636363634,15.273409090909091,21.644090909090906,1.0,,,,,,,20.187272727272727,22.516666666666666,28.571428571428573,9.490909090909092,11.683333333333335,16.757142857142856,15.070454545454545,17.316666666666666,23.81428571428572,,,,,,
0,1995.0,8.26505968778696,6.092355371900827,1.12113406795225,0.1656899180484086,0.09155231560891937,4.224209071850582,3.8551457975986274,37.49650183654729,104.02836232454415,6.445197255574614,4.226071428571428,3.158849206349206,2.7375,327.1354634002361,58.81745107323233,0.06704545454545455,7.959058591871091,1.2676737614237614,15.786470358345357,3.221015211640212,-0.7192407708032708,27.735177895021646,147.50657142857142,717.9046753246753,191.6608469366282,,,13.598380366161615,20.007732683982685,7.279296566859067,1660.0357142857142,173.75,17.1,28.236727272727272,16.295333333333332,22.639590909090906,1.0,,,,,,,21.447060606060603,19.025,26.950000000000003,11.851848484848485,7.625,12.775,16.30730303030303,13.575,20.875,,,,,,
0,1996.0,9.269137806637806,6.986435786435786,1.5860209235209237,0.298989898989899,0.1988429752066115,7.907658402203857,9.984958677685949,39.62564033189033,126.17550144300147,15.495702479338842,5.462349687349688,3.195048226627174,,316.6498361998362,55.908431712962965,0.22011258417508417,7.3407565235690235,0.997895622895623,16.40341961279461,2.1082281144781145,-1.5432654671717172,27.821848695286196,141.4804761904762,853.4974055775143,176.37097064393944,,,14.066738899410774,20.2330867003367,7.784163457491583,1811.0491071428569,,,25.586727272727273,14.01290909090909,20.27436363636364,,,,,,,,20.140626262626263,,,9.99531313131313,,,15.106383838383838,,,,,,,,
0,1997.0,9.435993423698342,7.128237882336243,1.23906275873489,0.16284980957112105,0.15465308825964563,6.616774300380858,5.888793674449413,38.23407435005796,114.11910415631728,9.140656565656567,3.79469696969697,2.3327041847041845,,214.37369332863523,54.54457129738948,0.0031347962382445136,6.7221724635517734,0.2954624163715072,15.324468713105075,2.608518299881936,0.925331703736876,27.582707333070967,137.9061904761905,948.5665153817814,167.9351225895317,,,14.354353495998954,20.32742588875771,7.899156055630193,1411.4791666666665,,,26.4143771043771,15.8246632996633,21.400286195286196,,,,,,,,20.418872053872054,,,11.27170033670034,,,15.761801346801347,,,,,,,,
0,1998.0,9.563007473455233,6.933632702289418,1.4691908423251707,0.18061868686868685,0.06363636363636363,6.282654671717172,3.4502435064935066,41.612908617087726,124.07860438069393,5.412601461038961,3.6514243419415835,3.2758751536529314,1.3,341.6367534770194,74.45080932273555,0.009720152343103161,5.256141627043267,0.4684168877717264,17.660787017641855,4.351191639901317,1.7280965983015162,29.30611896615929,149.93206349206346,682.5318029029794,150.55213250774727,,,15.617531574527474,21.785562182888796,9.430985528587986,1329.9485714285715,,,27.33890909090909,16.01909090909091,21.62963636363637,,,210.0,230.0,9.35,12.5,,21.544363636363634,,,11.380727272727274,,,16.35272727272727,,,,,,,,
0,1999.0,7.344918104983039,5.248188752084856,0.9814443132624951,0.1296127946127946,0.09293939393939392,2.531,3.2755454545454548,35.90068870523416,86.08483391428196,5.313575757575757,3.8838943623426383,2.1975446428571432,1.4636363636363638,340.5987029322879,64.69523387801557,0.005121638924455825,6.5096782716501025,0.13135171156004485,17.636786014911014,4.133207571749239,1.1365500071133874,28.697854186708355,160.2404761904762,702.8010209235209,150.11870851370853,,,15.314874514765359,22.215375455948372,8.42692892201695,1465.6,270.0,15.6,26.384545454545453,15.993272727272728,21.730828282828284,4.7,,198.0,209.0,9.43,13.76,,20.634020202020203,,,11.706525252525253,,,16.15357575757576,,,,,,,,
0,2000.0,8.661161694585607,5.987942703431834,1.1522695903130684,0.15620658411356086,0.1426680599094392,2.220280881908789,4.164226003881176,35.95302528389485,96.37626592007028,8.752740458774943,4.645177582274357,2.8841422466422464,1.4909090909090912,261.7244623709623,66.60826439481927,0.013303769401330375,6.7993062154647514,0.9140434961863533,17.806579399436547,2.919782003710575,0.222839985218034,28.727021490414348,159.0118253968254,789.6890084446071,157.81490237743287,,,15.034179539295392,21.206411392839964,8.597321732129659,1501.7838095238096,,,26.641818181818184,15.37640404040404,20.755636363636363,3.363636363636364,,214.54545454545453,215.45454545454547,10.445454545454544,15.272727272727275,,19.907474747474748,,,10.285070707070707,,,15.231898989898989,,,,,,,,
0,2001.0,9.083564213564214,6.864229076479076,1.452200937950938,0.02168423364075538,0.018572825024437932,0.4417133289415898,0.6832844574780059,39.54180591630592,119.70184678932179,1.3949169110459432,3.9692674512987014,3.235578643578643,1.877272727272727,298.80457903207906,55.21938585099112,0.0009569377990430621,5.793480671375408,0.20410660359113966,16.697854093214918,1.682880349890659,0.10378673957621319,27.676448059386203,143.4455357142857,712.9317918375483,151.11008244095086,,,14.955040434419383,21.281323157941713,8.537637761069341,1240.8392857142858,,,26.605272727272727,16.084545454545456,21.75618181818182,5.2727272727272725,,242.57575757575756,233.2323232323232,11.233333333333334,15.170202020202021,,20.273090909090904,,,10.669454545454546,,,15.619272727272726,,,,,,,,
0,2002.0,10.324959879165485,7.274185783064288,1.531947984518078,0.060249554367201426,0.06622536040011767,1.2363141216082392,2.4085613415710503,41.99161757764562,124.62677286887566,3.1091399431205256,3.991000918273646,3.0833814333814336,2.1863636363636365,339.082439009139,74.37702387695379,0.008071367884451995,6.321668959285782,0.33786563903386335,15.901538077706302,3.836937465442139,1.7514189963722675,28.59361782039352,151.98690476190475,684.7796983029049,153.18208715998435,,,15.350462893285325,21.147139883481007,9.358550134185649,1333.0238095238096,,,26.571818181818184,15.215818181818184,21.183818181818182,3.8,0.0,225.45454545454547,233.63636363636363,11.781818181818181,16.09090909090909,,20.673454545454543,,,10.892,,,15.651454545454547,,,,,,,,
0,2003.0,10.710968726455453,7.90091975379586,1.6397342578758505,0.20882867132867133,0.1796931579950448,5.274322552447552,6.9042357537640555,44.37430962596891,139.26743335611755,12.375250142938823,4.148917748917749,3.5009259259259258,2.077272727272727,232.57963194330287,52.80842343148128,0.0,6.081404660536892,0.27591636505570927,16.400200186880515,1.557029309488326,1.1878810239347428,27.17209705367492,143.4270476190476,761.9438379195062,156.68628585143048,,,14.541959232227827,20.259422370662126,8.614248846195126,1271.3047619047618,,,25.650037878787874,15.613863636363638,20.79276515151515,7.545454545454546,0.0,238.1818181818182,252.72727272727275,11.10909090909091,15.031818181818181,,19.517196969696972,,,11.439469696969697,,,15.512272727272729,,,,,,,,
0,2004.0,10.45907100562273,7.31504204607653,1.7035397074190177,0.1769921436588103,0.09599666388657212,4.095407781518892,5.1929872115651925,48.86988144996766,136.1783486883487,7.83679686776017,4.6761002886002885,2.7503401360544215,2.118181818181818,269.13302376443005,58.644834480917154,0.015636681778414062,5.143610173728284,0.35068286918680613,17.38597590073968,1.1572510822510824,1.3567572519344173,27.72735726216041,146.68293650793652,651.7627325114498,138.97461163945414,,,15.39494033700333,21.14242652054857,9.517242290736386,1382.980476190476,,,26.545454545454543,15.457575757575759,21.06818181818182,6.4,0.0,230.0,225.9090909090909,10.540909090909093,14.704545454545453,,19.674242424242422,24.45555555555556,30.12222222222222,10.549999999999999,14.144444444444444,18.88888888888889,15.245454545454548,19.77777777777777,24.988888888888884,,,,,,
0,2005.0,8.662404052530103,6.006312525010004,0.9976069215565014,0.09235826735826737,0.04993912337662337,1.6247429247429246,1.8973620129870128,32.448349400366205,95.09162686286635,3.6140963203463206,4.738671236171236,3.362180814354727,2.05,287.99039442039447,71.99826814461579,0.0051846590909090905,5.833380963654402,0.16018725198412698,17.040279186958877,3.3988089601370852,1.8666340018488456,28.48808712121212,157.35059523809522,640.3521040234276,150.51922407670455,,,15.487981026785715,21.548761828666123,9.242632572939213,1290.1142857142859,,,26.25378787878788,14.833636363636366,21.165454545454548,5.181818181818182,,225.45454545454547,218.63636363636363,10.922727272727272,15.15909090909091,,19.106969696969696,22.781818181818185,28.327272727272728,10.313636363636364,13.68181818181818,16.41818181818182,14.978939393939394,18.25454545454545,23.13636363636364,,,,,,
0,2006.0,9.129597732775697,6.4421616283904415,1.068484481620075,0.22686868686868686,0.11884611884611887,4.702121212121212,3.9140049140049147,34.8224697030841,99.55922215496368,7.626399126399126,4.052586206896551,3.4409581529581534,2.0454545454545454,332.8408252261478,68.69937884559886,0.0014545454545454545,5.932658874458874,0.21191498789923982,17.074768210791834,3.5597490654577264,1.3667665512265512,29.430767631318812,159.83829365079364,679.8040442311311,143.35126542568543,,,15.536912877344875,21.65302958437013,9.185581468975467,1410.6952380952382,,,26.245757575757576,15.390454545454544,20.97878787878788,4.2,,264.5454545454545,239.54545454545453,11.990909090909092,16.331818181818186,,19.85530303030303,23.27272727272727,28.61818181818182,10.484242424242423,13.190909090909091,17.472727272727273,14.87969696969697,17.86363636363636,22.91818181818181,,,,,,
0,2007.0,8.505146729390681,5.753630268700834,0.8030345942140297,0.1321303948576676,0.023735312306740877,2.439063360881543,0.9048612951674178,31.824577492959545,85.9767373136123,1.3386275289336513,3.629467030553987,2.5241187384044528,1.8045454545454547,395.70477144142984,87.2385259208005,0.0022354694485842027,5.756060310363588,0.4289679582712369,18.789428831641946,5.12410048967426,2.173363908404892,30.07073989307596,177.33619047619047,650.3311939548547,135.6281500011828,,,16.389900669458047,23.062422305608784,9.709384113382065,1467.004761904762,,,27.552424242424248,16.75742424242424,22.35636363636364,3.1125,,245.90909090909093,247.27272727272728,11.090909090909093,16.209090909090907,,20.616666666666667,23.6,29.75454545454545,11.475606060606061,14.190909090909088,18.018181818181816,15.93878787878788,18.62727272727273,24.13636363636364,,,,,,
0,2008.0,9.33811075355323,6.439698821335989,1.1302995824234763,0.1495440351997729,0.08285746785746785,5.771822439855227,5.651636961636962,38.643152191957505,108.66560994416213,6.299532324532325,3.0359422143513055,2.1756715506715505,1.8803030303030304,273.4759377831471,66.98344454102327,0.005686789151356081,6.012138539500744,0.2929505970844553,17.328299303496156,3.156979525286612,1.0061170762745566,28.52755965163445,162.4452380952381,724.2867630298138,151.1418566145141,,,15.396763910193043,21.585033867925603,8.987310253831907,1394.9190476190477,,,26.49257575757576,15.65318181818182,21.372121212121215,3.0166666666666666,,229.09090909090912,231.22727272727275,11.67727272727273,17.53909090909091,,19.925,22.37272727272727,28.263636363636365,10.753030303030306,12.663636363636364,17.063636363636366,15.085303030303033,17.118181818181817,22.88181818181818,,,,,,
0,2009.0,11.458857645921867,7.82939168884123,1.3360142049591592,0.16642815617635762,0.09300597260238515,6.577750267318613,5.856903758921697,40.73233829116857,130.5009786446224,7.579839393292309,3.227801827801828,3.102761580822805,1.8863636363636365,292.1270193447916,59.68812966560998,0.014173228346456691,5.051793809864677,0.2124805422049516,16.437072922702846,1.5104251173148808,1.0476982422651715,27.630073598754695,141.66468253968253,774.2290876653692,148.83432491393123,,,15.208781302905319,20.760529163968137,9.414961825794505,5299.510714285714,,,25.69478114478115,14.757575757575758,20.796632996632997,4.045454545454545,,255.0,255.0,11.7,18.02272727272727,,19.644276094276094,21.71818181818182,27.272727272727263,10.273063973063975,12.38181818181818,16.218181818181815,15.045117845117845,17.363636363636367,22.245454545454542,,,,,,
0,2010.0,8.97809557173719,5.816632190331613,1.0938522299793976,0.78614411593135,0.36297340893300484,15.662317961786048,13.074103954406985,43.29395584665816,107.28296090641263,24.538347277488693,3.386484142335206,2.9164878265942096,1.7863636363636362,383.34739545454545,86.02848820233585,0.006107954545454545,6.277714364628427,0.9612909226190476,18.122615665584416,5.626596038510101,2.1105257372835498,28.69819746009199,147.75646258503403,897.792072015988,162.28049025410354,,,15.63271276098034,21.836371223394657,9.303753973890693,4448.049585137084,,,26.324675324675326,16.894155844155847,22.08073593073593,4.444444444444445,,248.1818181818182,242.72727272727275,11.622727272727273,17.509090909090908,,20.34935064935065,21.518181818181816,27.27272727272728,12.275324675324676,14.390909090909089,17.972727272727273,16.360173160173158,18.263636363636365,23.33636363636364,,,,,,
0,2011.0,10.05666653705576,7.017557525641358,1.7190098878721634,1.0258670237483796,0.13912631296352226,23.86029850563749,5.205235704218262,45.77953086611769,138.02281182891912,7.044591890667472,3.220649678604224,2.6911324786324786,1.9375757575757575,349.1155399937753,78.60947682539683,0.004436363636363636,4.694206926406927,0.2545165945165945,17.203747474747477,4.87663722943723,2.5401311688311687,29.90255206349206,161.94071428571428,772.3771506054331,137.7074966233766,,,16.196658187590188,22.22880157575758,9.953475927849928,2367.507619047619,69.72727272727273,69.37272727272726,27.081399711399712,16.412756132756133,21.932611832611833,3.9363636363636365,,236.36363636363637,236.54545454545456,11.727272727272727,16.990000000000002,,20.955108225108226,22.24545454545455,28.913636363636364,11.73508967223253,12.8,17.5,15.971069882498451,17.536363636363635,23.336363636363636,,,,,,
0,2012.0,9.873353831784064,6.457094896920478,1.0454317538619864,0.12395506792058517,0.02945798493743699,10.79301015076877,2.0835186502994723,36.194412613119006,101.76560618358913,3.0483825535195397,2.841002358075529,2.203843910226889,1.8272727272727272,401.26818999518997,72.8754681872749,0.001527883880825057,4.675523845901997,0.12171504965622613,18.58708604653983,3.930281506542011,2.0525224938460234,30.539515836637683,155.63174603174602,716.8923465983559,128.9490102404598,19.94,33.18625,16.361933691658482,22.778575075484742,9.965893351279906,1490.1632034632034,28.545454545454547,74.99999999999999,27.879332611832606,16.810660173160176,22.823795093795095,3.25,,258.1818181818182,240.0,11.65909090909091,17.513636363636365,,21.234146567717996,22.950000000000003,29.090909090909093,11.706915584415585,12.854545454545455,17.895454545454548,16.251753246753246,18.195454545454545,24.231818181818184,,,,,,
0,2013.0,10.876877859435998,7.196460032215845,1.5531616692953905,0.3811419019165498,0.09632897295940773,8.318950572119586,4.0278138528138525,42.49817969283086,130.6590415839382,7.435300207039338,2.6398545253196417,2.0069708715057555,1.8393939393939396,273.17180642402866,57.436471831409335,0.004545454545454545,7.153070286195287,0.39936537999038,15.858707611832612,1.409136002886003,0.6800838443963443,27.779517075517074,209.07539682539687,958.9555595817874,176.5816773989899,17.866833333333336,29.964666666666666,14.235618193843193,20.08930438011063,8.44174521103896,1246.516277056277,83.36363636363636,47.73636363636364,26.313333333333333,14.677012987012986,20.90376623376623,1.5,,243.1818181818182,235.45454545454547,11.427272727272728,16.95909090909091,,20.170259740259734,22.295454545454547,28.27727272727273,10.83186147186147,11.304545454545455,15.827272727272728,15.134502164502164,16.52727272727273,22.28181818181819,,,,,,
0,2014.0,10.157679706548242,6.773584443573668,1.3400757886749266,0.39294656829868096,0.10639686912414187,13.364336524195679,9.808574926756746,42.430750897211034,116.87433121733542,11.976617692072237,3.107258676995519,2.1448214285714284,2.2139393939393943,295.54598462761726,60.036779529993815,0.0032467532467532465,6.8654997036693475,0.5651624665017522,16.07409136002886,1.8838760693671408,0.8559827870542156,27.712682951968667,239.12380952380954,932.1346733474859,173.78821528421972,20.358,32.266000000000005,14.377699201839828,20.377855741728514,8.411419726602762,1567.7896825396826,107.2,62.23,25.700378787878794,14.678102453102452,20.54720418470419,6.541666666666667,,280.9090909090909,263.1818181818182,11.686363636363637,17.18181818181818,,19.80743145743146,21.5,27.159090909090914,10.734632034632034,11.077272727272728,15.400000000000002,14.847276334776335,16.259090909090908,21.768181818181816,,,,,,
0,2015.0,11.172700135200134,7.787443206193206,1.5391793579293578,0.4802713546615986,0.6773479591318786,10.194242072290852,23.182156453261978,39.835978340353336,131.79168835090027,47.897369966716695,3.517292526594852,2.28913139329806,1.9818181818181817,325.413636086136,65.510602516392,0.0999775322143743,5.133299789878737,0.8370164679375206,17.48986576289208,2.6028296751980964,0.46715488215488216,28.26002493607757,148.3057142857143,940.9081991562858,143.8444458051695,21.78,33.34,15.498848389914178,21.470496351358193,9.529063542695122,1398.5897817460323,84.3,61.62727272727273,26.56366883116883,15.796915584415583,21.925584415584417,4.15,,262.27272727272725,270.45454545454544,10.390909090909092,15.063636363636364,,20.70818181818182,22.22272727272727,28.027272727272724,11.276331168831167,11.881818181818183,16.59090909090909,16.199902597402595,17.48181818181818,22.822727272727274,,,,,,
0,2016.0,9.014440466075982,6.280093154509043,1.199104951382989,0.23021080621887074,0.07797066382924969,4.735238909835684,2.040192570243075,35.14986229956441,103.87571276762453,3.8289347296923055,3.1958439436380615,2.2364378478664193,2.0363636363636366,388.9620134680135,80.4170142870143,0.0036036036036036037,4.9858527358527365,0.4774726024726024,18.77078247078247,4.953536653536655,2.2040639015639014,29.656865534365533,177.54714285714286,721.6799457813429,137.1976041301041,,,16.315782028782028,22.706141800891807,9.9962982007982,1282.8690476190477,140.1818181818182,39.99999999999999,28.078311688311686,18.0378354978355,23.27047619047619,2.8863636363636367,,257.72727272727275,258.6363636363636,11.831818181818182,17.477272727272727,,21.859567099567098,22.78181818181818,28.83181818181818,13.242294372294372,13.136363636363637,17.95454545454546,17.398744588744588,17.972727272727273,23.663636363636364,,,,,,
0,2017.0,10.135115130162863,7.174497790726908,1.3628894640231155,0.11206206206206205,0.05045568466621098,2.933447083447083,2.653432824485456,43.8564766915662,124.55875069375068,3.118231184020657,3.8863462208289796,2.3039754689754686,2.03030303030303,299.1015928932179,60.17165059363079,0.0036003600360035998,5.218458988756019,0.22895146657522888,18.10834512022631,1.773108739445373,1.0947721915048645,28.934480590916234,164.18464285714288,726.94497068385,137.56589887560185,,,15.701139185347106,21.90040956952838,9.532349063477776,1566.75,159.1818181818182,44.06363636363636,26.497691197691193,15.706349206349206,21.749639249639248,5.15,,228.63636363636363,240.45454545454544,11.727272727272727,17.568181818181817,,20.827417027417027,22.26818181818182,28.0,11.838383838383837,12.486363636363635,16.509090909090908,16.2979797979798,17.404545454545456,22.86363636363636,,,,,,
0,2018.0,12.408849323886919,8.689602704452328,1.8186729449887347,0.24381684491978614,0.07095343680709533,4.928977272727273,3.7974316334072435,46.00226644352584,152.594262155795,6.287823355506283,3.449567099567099,1.9784920634920633,2.018181818181818,407.5328085674015,82.71770902300314,0.0,5.644402003225532,0.18454785954785954,16.21506557168322,3.622096666949608,2.1917170302464424,28.737828353563653,156.3523809523809,843.0391318964722,153.05769070254365,,,15.78813634948929,21.401748164417278,10.136835098180686,1078.107142857143,190.9,22.07272727272727,25.937121212121212,14.595454545454546,20.370454545454546,4.4818181818181815,,186.8181818181818,220.1818181818182,11.209090909090907,16.210454545454546,,19.931818181818183,23.021818181818183,27.27727272727273,10.019393939393941,13.262272727272725,17.245454545454542,14.841363636363637,18.33409090909091,22.549999999999997,,,,,,
0,2019.0,10.543850628025504,7.5258421654973375,1.8171056980786047,0.12654958677685949,0.02071057800224467,2.8228305785123964,0.7960636457164235,42.41666845264752,145.41083194050822,0.9602050598578376,3.2166535484717307,2.088807118807119,2.0,366.4748472964944,78.04362254082551,0.0018001800180017999,5.187945223093738,0.17133249039189632,16.93849456374209,4.3544647321875045,1.4240807295015216,29.066486970125588,157.22095238095235,890.5982017607861,143.1143332904719,,,16.017339280356605,22.191099338505275,9.888771987913078,1091.1857142857143,156.27272727272728,19.47272727272728,27.740909090909092,16.295818181818184,22.369090909090907,3.409090909090909,,224.54545454545456,213.63636363636365,11.400000000000002,16.763636363636362,,21.629454545454543,24.04642857142857,28.457857142857137,11.213999999999999,14.612857142857145,19.412857142857145,16.29309090909091,19.445714285714285,24.395000000000003,,,,,,
0,2020.0,12.04479452223951,8.180563052812442,1.520041755310704,0.3232170186715641,0.13268705289981886,6.958185753640299,5.651657916551533,45.210396543147155,138.8905411512478,8.716109422492401,3.6504764392695424,2.206666666666667,2.0515151515151513,336.6478403078403,63.35893082126954,0.00374714890843923,4.964843907585843,0.17697881066302115,16.47097326649958,2.3391095162147795,1.931548433645208,28.405659033948503,142.95238095238096,853.0882655638013,147.9205597061242,,,15.456627496159754,21.50884231411863,9.538690980465173,1201.0892857142856,130.8181818181818,33.25454545454545,25.831818181818182,16.418181818181814,21.479545454545455,4.166666666666666,,228.1818181818182,240.45454545454544,10.927272727272726,16.97727272727273,,20.51818181818182,22.11818181818182,25.454545454545453,11.943181818181817,14.736363636363636,17.818181818181817,16.370454545454546,18.527272727272727,21.745454545454542,,,,,,
0,2021.0,11.404648842777334,7.806151902101623,1.7200319233838786,0.8696236559139784,0.41137566137566134,19.116551459293394,15.68121693121693,45.63225525405693,144.12473509511042,28.991898148148145,3.7671842650103513,2.0227619047619045,2.176190476190476,111.27434021801491,65.78687629399586,0.009316770186335404,6.408850931677019,1.143090062111801,16.375646997929604,2.7962991718426506,0.7237836438923395,28.088589544513457,162.63,1250.48784606866,167.85422101449277,,,14.64873861283644,20.52676863354037,8.778315476190475,1146.925,152.66666666666666,18.866666666666667,27.784523809523805,17.366666666666667,23.03452380952381,3.482142857142857,,220.71428571428572,240.0,10.835714285714285,17.257142857142856,,22.747619047619047,22.442857142857147,25.785714285714285,13.414285714285715,14.928571428571429,17.914285714285715,18.00357142857143,18.942857142857143,22.014285714285712,,,,,,
